,SPY_open,SPY_high,SPY_low,SPY_close,VBM,ATR,weekly_range
791,336.86,337.54,332.01,332.8,-74.61484873535882,3.7224285714285736,0.0
792,335.47,338.28,332.8377,337.44,-73.71386103184723,3.703142857142857,0.0
793,336.58,338.2514,335.83,336.83,-73.67804961302436,3.610814285714286,0.0
794,336.43,337.42,335.62,336.84,-78.96470989549415,3.551171428571426,6.269999999999982
795,337.91,338.34,336.8517,337.91,-80.95036275841011,3.4590285714285716,0.0
796,338.32,339.1,336.61,338.64,-87.445068698893,3.3111714285714293,0.0
797,339.11,339.61,336.62,337.23,-93.8909079431498,3.1333142857142855,0.0
798,335.33,338.8,335.22,338.28,-94.90531969912803,3.010457142857141,0.0
799,337.86,339.72,337.55,339.48,-96.40558846499901,2.9440285714285688,4.5
800,342.13,343.0,339.4504,342.92,-95.91981425901803,3.0404285714285697,0.0
801,343.53,344.21,342.27,344.12,-98.5770778652668,3.0125714285714276,0.0
802,344.72,347.86,344.17,347.57,-97.28615206707138,3.0418571428571437,0.0
803,348.5,349.9,346.53,348.33,-94.658557576453,3.0982857142857165,0.0
804,349.45,350.72,348.15,350.58,-100.42041326743275,3.0807857142857205,11.269600000000025
805,337.52,340.38,334.2208,338.46,-71.64683704688034,6.609285714285712,0.0
806,341.11,342.02,338.4683,340.17,-71.07057416267942,6.724999999999999,0.0
807,341.5,343.06,338.52,338.82,-71.29384521079754,6.782142857142857,0.0
808,333.52,337.6996,332.991,335.84,-71.21926910299004,6.957785714285714,0.0
809,335.35,335.49,327.97,330.65,-72.22650745383078,7.336357142857135,15.089999999999975
810,325.71,327.13,321.73,326.97,-71.45885546166879,7.813499999999989,0.0
811,328.55,330.9,325.86,330.3,-64.83067554088514,7.925642857142845,0.0
812,330.92,331.2,322.1,322.64,-61.93787680244156,8.13635714285713,0.0
813,321.22,326.797,319.8,323.5,-56.906882756472655,7.5568571428571305,0.0
814,322.57,329.58,321.64,328.73,-56.43969767165603,7.198285714285703,11.399999999999977
815,333.22,334.96,332.15,334.19,-52.79749396745474,6.946142857142844,0.0
816,334.0,334.77,331.6209,332.37,-52.82451875801421,6.51036428571427,0.0
817,333.1,338.29,332.88,334.89,-53.0516014606405,6.241792857142847,0.0
818,337.63,338.74,335.01,337.04,-52.64868454968918,6.090364285714275,0.0
819,331.71,337.0126,331.19,333.84,-52.07722212868301,6.056792857142848,7.550000000000011
820,336.01,339.96,336.01,339.76,-49.48487658196822,6.239649999999991,0.0
821,339.87,342.17,334.38,334.93,-47.24335537491005,6.471792857142849,0.0
822,338.12,341.63,338.09,340.76,-44.23564077922549,6.534007142857133,0.0
823,342.88,343.85,341.86,343.78,-44.84235017700531,6.192578571428568,0.0
824,345.53,347.35,344.89,346.85,-42.84115460279127,5.810435714285717,12.970000000000027
825,349.55,354.02,349.06,352.43,-44.225873119172476,5.9625785714285735,0.0
826,352.31,352.4651,349.09,350.13,-48.84510196821084,5.5536571428571495,0.0
827,350.73,351.93,347.14,347.93,-52.52609692838618,5.396014285714293,0.0
828,343.72,348.02,343.13,347.5,-53.46965711181499,5.17815714285715,0.0
829,348.99,350.75,347.1,347.29,-56.56566610582729,4.9938714285714365,10.889999999999986
830,348.57,349.33,341.04,342.01,-57.34844590043724,5.361078571428578,0.0
831,343.42,346.88,342.64,343.38,-56.55123199029917,5.286078571428577,0.0
832,343.36,348.6847,342.4,342.73,-57.67525616680796,5.459985714285722,0.0
833,342.92,345.24,340.65,344.61,-55.68069509840008,5.369985714285723,0.0
834,345.91,345.99,343.13,345.78,-58.62252603825639,5.137128571428581,8.680000000000007
835,342.14,342.98,335.62,339.39,-59.87212616215122,5.306414285714291,0.0
836,339.74,340.12,337.99,338.22,-64.00347908222585,4.97998571428572,0.0
837,332.11,338.2483,326.13,326.66,-64.91238030104788,5.624864285714287,0.0
838,326.99,333.395,325.09,329.98,-63.88832112719422,5.96307857142857,0.0
839,328.28,329.69,322.6,326.54,-63.56113169729438,5.978078571428573,20.379999999999995
840,330.2,332.36,327.24,330.2,-63.67680369944181,6.152714285714284,0.0
841,333.72,338.25,330.2935,336.03,-61.8303639530364,6.385571428571426,0.0
842,340.8,347.94,339.59,343.54,-55.48992654188999,6.8870000000000005,0.0
843,349.28,352.19,348.86,350.24,-53.92180970288373,7.244142857142857,0.0
844,349.97,351.51,347.65,350.16,-53.723013857503155,6.9277142857142895,24.94999999999999
845,364.36,364.38,354.06,354.56,-50.99040043224718,7.59557142857143,0.0
846,353.52,355.18,350.51,354.04,-51.8668905528653,7.480235714285714,0.0
847,356.43,357.56,355.06,356.67,-50.78039401393739,7.403807142857139,0.0
848,355.57,356.7182,351.26,353.21,-51.343556044581746,7.589392857142855,0.0
849,355.3,358.9,354.71,358.1,-46.16105358810641,7.270107142857142,13.870000000000005
850,368.97,369.62,367.72,369.09,-66.41385895917989,3.611071428571433,0.0
851,367.67,370.78,367.67,370.17,-68.97549180755983,3.531071428571429,0.0
852,370.91,371.05,365.95,366.85,-69.04177853022864,3.5196428571428595,0.0
853,365.39,367.86,364.43,366.73,-72.50867418696515,3.476785714285715,0.0
854,364.93,366.7402,363.26,366.3,-80.4274742019216,3.5446571428571474,7.7900000000000205
855,377.84,380.58,377.7189,378.69,-80.49113257029295,5.125971428571428,0.0
856,378.84,379.86,376.36,378.77,-80.05809763928659,4.202399999999999,0.0
857,378.65,380.86,377.85,379.79,-80.5758818959357,4.252992857142853,0.0
858,380.63,381.13,378.1,378.46,-81.66529597497392,4.29779285714285,0.0
859,376.71,377.58,373.7,375.7,-80.81959636419658,4.524935714285708,7.430000000000007
860,373.84,377.34,370.376,376.23,-79.31995775799021,5.187500000000004,0.0
861,379.68,383.22,376.3181,381.55,-74.93329832215046,5.436785714285719,0.0
862,382.43,383.7,380.48,381.85,-72.85411963989594,5.451785714285718,0.0
863,383.03,386.24,381.9655,386.19,-72.72054451136194,5.548928571428576,0.0
864,388.27,388.47,386.1444,387.71,-74.95329555513248,5.375042857142863,18.09400000000005
865,389.3,390.56,388.35,390.51,-73.86127138956347,5.326471428571433,0.0
866,389.55,390.89,389.17,390.25,-74.33480760489627,5.010757142857143,0.0
867,392.1,392.28,387.5,390.08,-78.4609659443613,5.230757142857142,0.0
868,391.34,391.69,388.1,390.71,-78.6206077587003,5.315399999999995,0.0
869,389.88,392.9,389.77,392.64,-77.23560216410618,5.088257142857137,5.399999999999977
870,385.65,390.92,380.572,389.58,-71.81470184934663,5.3340071428571365,0.0
871,389.87,390.07,386.0,386.54,-71.76038308065121,5.501864285714281,0.0
872,385.83,386.83,381.31,381.42,-73.79979294596569,5.554721428571424,0.0
873,381.22,384.0,371.88,376.7,-69.73030086454428,6.16400714285714,0.0
874,380.41,384.76,372.64,383.63,-68.42343160904201,6.806149999999998,19.04000000000002
875,384.69,387.68,381.42,381.72,-68.74778811113462,7.064721428571423,0.0
876,385.88,389.91,381.7299,387.17,-68.10016153150269,7.411864285714278,0.0
877,389.59,391.4,388.1702,389.58,-68.02098778117026,7.381864285714276,0.0
878,392.24,395.65,391.74,393.53,-67.91361645338293,7.613292857142848,0.0
879,392.09,394.21,391.2,394.06,-69.43949772237455,7.59329285714285,14.229999999999961
880,394.4,396.685,392.03,396.41,-65.53536116832211,7.3011499999999945,0.0
881,397.06,397.83,395.08,395.91,-64.73511323625067,7.0004357142857065,0.0
882,394.56,398.12,393.3,397.26,-66.86865408095173,6.551785714285708,0.0
883,394.49,396.72,390.75,391.48,-64.72813673701461,6.49178571428571,0.0
884,389.94,391.569,387.15,389.48,-63.47994802514519,6.053142857142855,10.970000000000027
885,403.49,406.94,403.38,406.36,-66.69239512569061,4.797785714285713,0.0
886,405.83,407.24,405.4,406.12,-67.19409658880494,4.732785714285716,0.0
887,405.95,406.96,405.45,406.59,-70.79070515632772,4.496357142857144,0.0
888,407.92,408.58,406.93,408.52,-72.71212616197917,4.173500000000002,0.0
889,408.44,411.67,408.26,411.49,-72.07491665032359,4.101428571428572,8.29000000000002
890,417.42,418.22,416.8111,417.61,-101.72772509991371,3.3685000000000036,0.0
891,417.97,418.14,416.3,417.52,-105.93976424243031,3.392071428571431,0.0
892,417.84,419.01,416.9,417.4,-108.76006142493475,3.4006428571428597,0.0
893,420.38,420.72,416.44,420.06,-109.28680226714593,3.4627857142857175,0.0
894,417.67,418.54,416.34,417.3,-111.06594066288196,3.6049285714285753,4.420000000000016
895,419.41,419.84,417.665,418.2,-118.3636984114751,3.614285714285716,0.0
896,415.99,416.6,411.67,415.62,-120.13589384396467,3.8600000000000017,0.0
897,417.43,417.63,414.94,415.75,-120.58539968012161,3.7157142857142844,0.0
898,415.8,419.21,413.675,419.07,-114.30421765165319,3.955357142857139,0.0
899,419.85,422.815,419.16,422.12,-115.05110135011164,3.9749999999999983,11.144999999999982
900,422.55,422.74,417.81,417.94,-113.36958037083504,3.9971428571428556,0.0
901,413.12,415.27,410.06,414.21,-114.99087543117541,4.207857142857141,0.0
902,411.23,412.59,404.0,405.41,-108.31800250075122,4.533571428571427,0.0
903,407.02,412.35,407.02,410.28,-101.69301743109975,4.602142857142853,0.0
904,413.23,417.49,413.18,416.58,-95.53519183967525,5.011428571428569,18.74000000000001
905,415.39,416.39,413.36,415.52,-97.15477562946083,5.109999999999998,0.0
906,415.79,416.06,411.77,411.94,-94.58003769720028,5.265714285714283,0.0
907,406.93,411.05,405.33,410.86,-91.90165296120941,5.432142857142854,0.0
908,411.77,416.625,411.67,415.28,-87.88006338114006,5.57821428571428,0.0
909,416.83,418.2,414.45,414.94,-88.69874288522178,5.664642857142853,12.870000000000005
910,417.39,420.32,417.08,419.17,-86.93364191373054,5.582499999999998,0.0
911,420.33,420.71,417.62,418.24,-88.66119671803085,5.611071428571425,0.0
912,418.89,419.61,417.76,419.07,-88.71564815193814,5.347857142857143,0.0
913,420.16,420.72,418.9851,419.29,-89.41988014448565,5.204278571428574,0.0
914,421.03,421.25,419.79,420.04,-88.14339216048596,4.992135714285715,4.170000000000016
915,422.55,422.78,421.19,422.19,-90.4623273206717,3.548564285714292,0.0
916,423.16,423.21,420.32,422.28,-93.11657290927451,3.4485642857142897,0.0
917,423.15,423.26,421.41,421.65,-93.67213279686949,3.1085642857142863,0.0
918,422.96,424.63,421.55,423.61,-98.15210099408431,2.916778571428572,0.0
919,424.12,424.43,422.82,424.31,-98.51470722072737,2.7639214285714298,4.310000000000002
920,424.43,425.37,423.1,425.26,-101.7380483704197,2.541778571428572,0.0
921,425.46,425.46,423.54,424.48,-103.8346068421322,2.458207142857142,0.0
922,424.61,424.87,419.92,422.11,-104.7847891088508,2.6796357142857112,0.0
923,421.62,423.02,419.32,421.97,-109.02874412613703,2.819999999999993,0.0
924,417.16,417.8281,414.7,414.92,-114.6003878252281,3.1992857142857116,10.759999999999991
925,416.85,421.06,415.93,420.86,-113.09835379304081,3.386428571428565,0.0
926,420.86,424.0,420.08,423.11,-118.64164177474791,3.5278571428571377,0.0
927,423.2,424.05,422.51,422.6,-120.7475454168084,3.3485714285714243,0.0
928,424.93,425.55,424.62,425.1,-121.88167398488376,3.2628571428571354,0.0
929,425.96,427.0943,425.55,426.61,-127.66207658824344,3.291735714285705,11.164299999999969
930,427.13,427.65,425.89,427.47,-134.96918099610198,3.21102142857142,0.0
931,427.87,428.56,427.13,427.7,-139.34341067899862,3.1810214285714227,0.0
932,427.18,428.78,427.18,428.06,-146.92452567710748,3.0753071428571355,0.0
933,428.88,430.6,428.8,430.43,-146.63653563170075,3.1417357142857076,0.0
934,431.67,434.1,430.5218,433.72,-140.38027494699415,3.24173571428571,8.210000000000036
935,435.48,437.35,434.97,437.08,-125.54522404676771,3.0785928571428536,0.0
936,436.21,437.84,435.31,435.59,-130.03402882739906,2.979307142857136,0.0
937,437.38,437.92,434.91,436.24,-128.57496949133275,3.084307142857134,0.0
938,434.79,435.53,432.72,434.75,-128.6039013399603,3.125021428571419,0.0
939,436.04,436.06,430.92,431.34,-124.94925787876993,3.3497142857142785,7.0
940,426.2,431.4089,421.97,424.97,-118.49888793985593,3.8982071428571357,0.0
941,425.73,432.42,424.83,431.06,-111.10448283541744,4.338207142857137,0.0
942,432.39,434.7,431.0111,434.55,-110.34656527915733,4.487414285714282,0.0
943,434.81,435.72,433.69,435.46,-109.59365613501778,4.450985714285712,0.0
944,437.57,440.3,436.79,439.94,-109.34988004678522,4.534557142857141,18.329999999999984
945,439.36,441.03,439.26,441.02,-109.3387403178436,4.375271428571425,0.0
946,439.94,439.94,435.99,439.01,-114.82161055974726,4.502414285714281,0.0
947,439.72,440.3,437.31,438.83,-119.54802641793624,4.220271428571424,0.0
948,439.84,441.8,439.81,440.65,-119.42821843182577,4.066271428571428,0.0
949,437.98,440.06,437.77,438.51,-118.68565796518509,4.101985714285713,5.810000000000002
950,440.38,440.93,437.21,437.59,-117.17323277485684,4.186985714285718,0.0
951,438.45,441.28,436.1,441.15,-110.67824098853009,4.341985714285714,0.0
952,439.82,441.1243,438.73,438.98,-107.18853013227837,4.263414285714284,0.0
953,440.22,441.85,439.88,441.76,-108.07900810689483,4.101271428571429,0.0
954,442.15,442.94,441.8,442.49,-110.14341067566474,3.511350000000001,6.839999999999975
955,442.47,442.795,441.31,442.13,-111.87831664806808,3.0752785714285715,0.0
956,442.62,443.44,441.88,442.68,-116.54028960782794,2.9232142857142867,0.0
957,443.77,443.882,442.62,443.78,-120.19687597573025,2.8683571428571417,0.0
958,443.59,445.2572,442.66,445.11,-119.55283171177305,2.7081571428571385,0.0
959,445.55,445.94,445.07,445.92,-127.44658143917901,2.6438714285714258,4.6299999999999955
960,444.6,447.11,442.87,446.97,-129.51394623359946,2.587442857142857,0.0
961,444.28,444.96,440.85,444.04,-123.80108212730397,2.8110142857142852,0.0
962,442.93,444.625,438.92,439.18,-120.45862688216606,3.0063714285714247,0.0
963,436.3,441.14,436.12,439.86,-119.68163800368303,3.159228571428567,0.0
964,440.14,443.71,439.71,443.36,-116.97671770344837,3.1792285714285646,10.990000000000009
965,445.28,448.23,443.4355,447.26,-117.75265501884208,3.1570857142857114,0.0
966,447.91,448.54,447.42,447.97,-128.87041911984034,3.0756571428571453,0.0
967,448.22,449.457,447.77,448.91,-137.5929768516661,2.9911571428571455,0.0
968,448.6,448.86,446.16,446.26,-140.38034483352223,3.103300000000002,0.0
969,447.1,450.65,447.06,450.25,-135.8654115015379,3.3108000000000004,7.214499999999987
970,450.98,453.07,450.71,452.23,-139.4425111000635,3.4008,0.0
971,452.16,452.49,450.92,451.56,-140.51569853509807,3.422799999999999,0.0
972,452.6,453.11,451.545,451.8,-147.37773265026695,3.3490714285714285,0.0
973,453.33,454.05,451.91,453.19,-146.34952602341156,3.447642857142857,0.0
974,452.02,453.63,451.55,453.08,-144.78337383725818,3.2933571428571407,3.340000000000032
975,434.91,436.56,428.86,434.04,-117.02463558486156,4.326621428571424,0.0
976,436.63,437.91,433.07,433.63,-113.50047601590846,4.560192857142856,0.0
977,436.06,440.03,433.747,437.86,-110.23342601084431,4.905549999999997,0.0
978,439.82,444.89,439.6,443.18,-107.33419117548027,5.246978571428566,0.0
979,441.49,444.67,441.21,443.91,-109.10642166354934,5.3455499999999985,16.029999999999973
980,442.78,444.05,441.9,442.64,-111.41979695001491,5.33214285714286,0.0
981,439.73,440.04,432.94,433.72,-106.17411212356976,5.824285714285716,0.0
982,435.17,437.04,433.85,434.45,-108.02982254480763,5.786428571428575,0.0
983,435.98,436.77,428.78,429.14,-101.94885649950434,5.915714285714289,0.0
984,430.97,436.0329,427.24,434.24,-96.60235912397481,6.200207142857145,16.810000000000002
985,433.0,433.96,426.36,428.64,-93.61122450241838,6.397350000000005,0.0
986,430.33,435.49,429.39,433.1,-88.70791529343215,6.531635714285719,0.0
987,429.29,435.1199,427.54,434.9,-82.47090224104922,6.763057142857142,0.0
988,438.51,441.68,438.2,438.66,-78.60032234060188,6.808057142857142,0.0
989,439.57,439.89,437.19,437.86,-79.66076670363623,6.105200000000001,15.319999999999993
990,437.1,440.26,434.62,434.69,-80.26917201239918,6.162342857142854,0.0
991,435.67,436.1,432.78,433.62,-80.04039568796365,5.94234285714286,0.0
992,434.69,436.05,431.54,435.18,-78.16699707707022,5.762342857142861,0.0
993,439.06,442.66,438.58,442.5,-71.56522617804573,6.049485714285717,0.0
994,444.8,446.26,444.09,445.87,-71.28511505397526,6.164485714285713,14.71999999999997
995,444.0,447.55,443.27,447.19,-70.13677811550147,5.77734285714286,0.0
996,448.92,450.7,448.27,450.64,-71.90177162644412,5.790914285714288,0.0
997,451.16,452.732,451.01,452.41,-71.09468286858178,5.369628571428576,0.0
998,451.79,453.829,451.31,453.59,-73.6733743642429,4.921492857142864,0.0
999,453.15,454.67,451.05,453.12,-74.76979691332541,4.61720714285715,11.400000000000034
1000,454.24,455.9,452.39,455.55,-77.08771224389082,4.3786357142857195,0.0
1001,457.25,458.49,455.56,455.96,-82.27250180545143,4.047214285714294,0.0
1002,456.49,457.16,453.86,453.94,-82.38217487404066,3.798642857142864,0.0
1003,455.5,458.4,455.45,458.32,-82.30709323407683,3.9243571428571493,0.0
1004,455.9,459.56,455.56,459.25,-84.73551613317493,3.8072142857142928,7.170000000000016
1005,460.34,460.7021,458.2,460.04,-88.26041910470742,3.7487928571428597,0.0
1006,460.25,462.23,460.08,461.9,-89.24543564869566,3.5830785714285747,0.0
1007,461.31,465.15,460.83,464.72,-93.21270064307578,3.357364285714287,0.0
1008,465.38,467.0,464.99,466.91,-95.05942044965778,3.25165,0.0
1009,469.35,470.65,466.92,468.53,-99.02187490997851,3.2130785714285657,12.449999999999989
1010,469.65,470.23,468.2031,468.93,-105.7102752669777,3.107142857142853,0.0
1011,469.35,469.57,465.88,467.38,-110.13871635011232,3.221285714285707,0.0
1012,465.61,467.38,462.04,463.62,-113.9630854766241,3.422785714285705,0.0
1013,465.15,465.29,463.75,463.77,-121.14680806820544,3.2834999999999916,0.0
1014,465.15,467.86,464.11,467.27,-122.53567226441331,3.3249285714285657,8.189999999999998
1015,468.66,468.81,466.23,467.43,-125.08792974188711,3.299214285714279,0.0
1016,467.16,470.485,467.07,469.28,-128.1443853200943,3.3074285714285656,0.0
1017,468.97,469.19,467.48,468.14,-131.10672245467234,3.117428571428564,0.0
1018,469.23,470.01,466.34,469.73,-132.9708847215183,3.093857142857136,0.0
1019,469.61,470.94,468.5,468.89,-142.98525285091657,3.089421428571423,4.7099999999999795
1020,470.24,470.56,466.27,466.57,-84.09191447866694,7.527107142857143,0.0
1021,463.03,465.74,460.25,463.36,-79.53010334335052,7.646749999999997,0.0
1022,463.47,470.86,460.74,470.6,-76.0897102508224,8.056749999999997,0.0
1023,472.6,472.87,464.8,466.45,-71.77239275038878,7.799607142857139,0.0
1024,461.47,464.74,458.06,459.87,-69.87793547365118,7.856749999999997,14.810000000000002
1025,462.74,465.74,456.5973,465.51,-76.64743467480456,5.221621428571423,0.0
1026,465.24,469.85,462.05,469.75,-78.6722308083324,5.1909071428571405,0.0
1027,471.65,473.2,468.94,471.02,-82.3263294939266,5.121621428571424,0.0
1028,472.2,472.88,463.44,464.53,-83.72924288962416,5.474478571428567,0.0
1029,461.1,465.09,459.9,464.72,-82.80446275558403,5.365907142857139,16.60269999999997
1030,441.44,450.28,439.81,449.91,-46.531175689155525,15.3816,0.0
1031,450.64,453.63,446.9384,452.95,-44.66053604072782,15.30242857142857,0.0
1032,455.5,458.12,453.05,457.35,-44.53086254479176,15.367428571428572,0.0
1033,450.93,452.97,445.71,446.6,-42.617722695269016,15.524571428571432,0.0
1034,446.24,452.78,443.83,448.7,-40.657867456204805,15.79314285714286,18.310000000000002
1035,449.5,450.99,445.85,447.26,-39.64589383717636,15.488142857142858,0.0
1036,446.66,451.92,445.22,450.94,-37.1875175622828,15.3844,0.0
1037,455.29,457.88,455.005,457.54,-36.573677751204855,14.862971428571427,0.0
1038,451.4,457.71,447.2,449.32,-35.62991926695269,14.891542857142854,0.0
1039,449.3,451.605,438.94,440.46,-35.84882287664503,14.394757142857141,18.939999999999998
1040,432.23,438.2,430.7,436.63,-38.26874660064431,9.33,0.0
1041,435.12,437.17,427.21,429.98,-37.503000816222006,9.562857142857146,0.0
1042,432.3,439.72,431.57,437.89,-36.563887559216276,9.762857142857147,0.0
1043,440.59,441.11,433.8,435.77,-46.52053389087212,9.53428571428572,0.0
1044,431.69,433.37,427.88,432.1,-49.86668978822101,9.193214285714289,13.900000000000034
1045,431.58,432.3018,419.36,419.43,-51.17509765130031,9.670485714285714,0.0
1046,419.87,427.21,415.12,416.25,-49.89518610438475,10.015485714285713,0.0
1047,425.16,429.51,422.83,427.33,-47.528493799175976,10.525842857142854,0.0
1048,422.42,426.43,420.44,425.48,-46.6683609145296,10.290842857142852,0.0
1049,428.2,428.77,419.53,420.07,-44.880283369926865,10.462271428571423,17.18180000000001
1050,420.98,424.55,415.79,417.0,-47.07572496270468,10.39941428571428,0.0
1051,419.66,426.84,418.42,426.17,-47.94194724431616,10.251557142857138,0.0
1052,429.94,435.68,424.8,435.55,-45.62736697433825,9.73441428571428,0.0
1053,433.7,441.07,433.19,441.07,-43.45994322466959,9.584414285714283,0.0
1054,437.81,444.86,437.22,444.31,-44.64042836143633,9.594414285714281,29.069999999999993
